Name,Mass,Head Armor,Head Passthrough,Head Simulation,Neck Armor,Neck Passthrough,Neck Simulation,Chest Armor,Chest Passthrough,Chest Simulation,Body Armor,Body Passthrough,Body Simulation,Diaphragm Armor,Diaphragm Passthrough,Diaphragm Simulation,Abdomen Armor,Abdomen Passthrough,Abdomen Simulation,AllowedSlots,II_GeneralMacro,ModelSides,IIType,AllowedFacewear,_GeneralMacro,DescriptionShort,Type,Access,Value
Cap [OPFOR],4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_Cap_brn_SPECOPS,No Armor,131072,3,2
Cap (Green),4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 5, 'G_Aviator', 1, 'G_Balaclava_blk', 1, 'G_Balaclava_oli', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Cap_grn,No Armor,131072,3,2
Cap (BI),4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_Cap_grn_BI,No Armor,131072,3,2
Cap (Green),4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 4, 'G_Aviator', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Cap_grn_Syndikat_F,No Armor,131072,3,2
Rangemaster Cap,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_Cap_headphones,No Armor,131072,3,2
Cap (UK),4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_Cap_khaki_specops_UK,No Armor,131072,3,2
Marshal Cap,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_Cap_marshal,No Armor,131072,3,2
Cap (Olive),4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 5, 'G_Aviator', 1, 'G_Balaclava_blk', 1, 'G_Balaclava_oli', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Cap_oli,No Armor,131072,3,2
"Cap (Olive, Headset)",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 5, 'G_Aviator', 1, 'G_Balaclava_blk', 1, 'G_Balaclava_oli', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Cap_oli_hs,No Armor,131072,3,2
Cap (Olive),4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 4, 'G_Aviator', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Cap_oli_Syndikat_F,No Armor,131072,3,2
Cap (Orange) [IDAP],4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_Cap_Orange_IDAP_F,No Armor,131072,3,2
Cap (Police),4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_Cap_police,No Armor,131072,3,2
Cap (Press),4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_Cap_press,No Armor,131072,3,2
Cap (Red),4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_Cap_red,No Armor,131072,3,2
Cap (Surfer),4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_Cap_surfer,No Armor,131072,3,2
Cap (Tan),4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7.5, 'G_Aviator', 1, 'G_Balaclava_blk', 1, 'G_Balaclava_oli', 1, 'G_Bandanna_aviator', 1, 'G_Bandanna_beast', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_shades', 1, 'G_Bandanna_sport', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Cap_tan,No Armor,131072,3,2
Cap (US MTP),4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_Cap_tan_specops_US,No Armor,131072,3,2
Cap (Tan),4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6.5, 'G_Aviator', 1, 'G_Bandanna_aviator', 1, 'G_Bandanna_beast', 1, 'G_Bandanna_blk', 1, 'G_Bandanna_khk', 1, 'G_Bandanna_oli', 1, 'G_Bandanna_shades', 1, 'G_Bandanna_sport', 1, 'G_Bandanna_tan', 1, 'G_Shades_Black', 1, 'G_Shades_Blue', 1, 'G_Shades_Red', 1, 'G_Shades_Green', 1]",H_Cap_tan_Syndikat_F,No Armor,131072,3,2
Cap (US Black),4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_Cap_usblack,No Armor,131072,3,2
Cap (White) [IDAP],4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,[],H_Cap_White_IDAP_F,No Armor,131072,3,2
Combat Helmet,15,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_basic_base_F,Armor Level I,131072,3,2
Hard Hat (Black),15,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_basic_black_F,Armor Level I,131072,3,2
Hard Hat (Orange),15,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_basic_orange_F,Armor Level I,131072,3,2
Hard Hat (Red),15,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_basic_red_F,Armor Level I,131072,3,2
Hard Hat (Vrana),15,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_basic_vrana_F,Armor Level I,131072,3,2
Hard Hat (White),15,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_basic_white_F,Armor Level I,131072,3,2
Hard Hat (Yellow),15,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_basic_yellow_F,Armor Level I,131072,3,2
Combat Helmet,20,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_earprot_base_F,Armor Level I,131072,3,2
"Hard Hat (Black, Ear Protectors)",20,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_earprot_black_F,Armor Level I,131072,3,2
"Hard Hat (Orange, Ear Protectors)",20,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_earprot_orange_F,Armor Level I,131072,3,2
"Hard Hat (Red, Ear Protectors)",20,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_earprot_red_F,Armor Level I,131072,3,2
"Hard Hat (Vrana, Ear Protectors)",20,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_earprot_vrana_F,Armor Level I,131072,3,2
"Hard Hat (White, Ear Protectors)",20,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_earprot_white_F,Armor Level I,131072,3,2
"Hard Hat (Yellow, Ear Protectors)",20,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_earprot_yellow_F,Armor Level I,131072,3,2
Combat Helmet,20,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_headset_base_F,Armor Level I,131072,3,2
"Hard Hat (Black, Headset)",20,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_headset_black_F,Armor Level I,131072,3,2
"Hard Hat (Orange, Headset)",20,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_headset_orange_F,Armor Level I,131072,3,2
"Hard Hat (Red, Headset)",20,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_headset_red_F,Armor Level I,131072,3,2
"Hard Hat (Vrana, Headset)",20,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_headset_vrana_F,Armor Level I,131072,3,2
"Hard Hat (White, Headset)",20,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_headset_white_F,Armor Level I,131072,3,2
"Hard Hat (Yellow, Headset)",20,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Construction_headset_yellow_F,Armor Level I,131072,3,2
Heli Crew Helmet [NATO],50,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_CrewHelmetHeli_B,Armor Level II,131072,3,2
Heli Crew Helmet [AAF],50,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[2, 3]",605,[],H_CrewHelmetHeli_I,Armor Level II,131072,3,2
Heli Crew Helmet [LDF],50,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[2, 3]",605,[],H_CrewHelmetHeli_I_E,Armor Level II,131072,3,2
Heli Crew Helmet [CSAT],50,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[0, 3]",605,[],H_CrewHelmetHeli_O,Armor Level II,131072,3,2
Combat Helmet,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_EarProtectors_base_F,No Armor,131072,3,2
Ear Protectors (Black),10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_EarProtectors_black_F,No Armor,131072,3,2
Ear Protectors (Orange),10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_EarProtectors_orange_F,No Armor,131072,3,2
Ear Protectors (Red),10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_EarProtectors_red_F,No Armor,131072,3,2
Ear Protectors (White),10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_EarProtectors_white_F,No Armor,131072,3,2
Ear Protectors (Yellow),10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_EarProtectors_yellow_F,No Armor,131072,3,2
Hat (Blue),6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 701, 605]",HeadgearItem,[6],605,[],H_Hat_blue,No Armor,131072,3,2
Hat (Brown),6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 701, 605]",HeadgearItem,[6],605,[],H_Hat_brown,No Armor,131072,3,2
Hat (Camo),6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 701, 605]",HeadgearItem,[6],605,[],H_Hat_camo,No Armor,131072,3,2
Hat (Checker),6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 701, 605]",HeadgearItem,[6],605,[],H_Hat_checker,No Armor,131072,3,2
Hat (Grey),6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 701, 605]",HeadgearItem,[6],605,[],H_Hat_grey,No Armor,131072,3,2
Combat Helmet,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Hat_Safari_base_F,No Armor,131072,3,2
Safari Hat (Olive),5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Hat_Safari_olive_F,No Armor,131072,3,2
Safari Hat (Sand),5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Hat_Safari_sand_F,No Armor,131072,3,2
Hat (Tan),6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 701, 605]",HeadgearItem,[6],605,[],H_Hat_tan,No Armor,131072,3,2
Combat Helmet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Hat_Tinfoil_base_F,No Armor,131072,3,2
Tin Foil Hat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_Hat_Tinfoil_F,No Armor,131072,3,2
Combat Helmet,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_HeadBandage_base_F,No Armor,131072,3,2
Head Bandage (Severe),2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_HeadBandage_bloody_F,No Armor,131072,3,2
Head Bandage (Clean),2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_HeadBandage_clean_F,No Armor,131072,3,2
Head Bandage (Moderate),2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_HeadBandage_stained_F,No Armor,131072,3,2
Combat Helmet,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_HeadSet_base_F,No Armor,131072,3,2
Headset (Black),10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_HeadSet_black_F,No Armor,131072,3,2
Headset (Orange),10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_HeadSet_orange_F,No Armor,131072,3,2
Headset (Red),10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_HeadSet_red_F,No Armor,131072,3,2
Headset (White),10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_HeadSet_white_F,No Armor,131072,3,2
Headset (Yellow),10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[3],605,[],H_HeadSet_yellow_F,No Armor,131072,3,2
Avenger Helmet (Cover B),45,10,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[2],605,[],H_HelmetAggressor_cover_F,Armor Level III,131072,3,2
Avenger Helmet (Cover T),45,10,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[2],605,[],H_HelmetAggressor_cover_taiga_F,Armor Level III,131072,3,2
Avenger Helmet,45,10,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[2],605,[],H_HelmetAggressor_F,Armor Level III,131072,3,2
Combat Helmet,30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,Armor Level II,131072,3,2
Combat Helmet (Black),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_black,Armor Level II,131072,3,2
Combat Helmet (Camo),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_camo,Armor Level II,131072,3,2
Combat Helmet (Desert),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_desert,Armor Level II,131072,3,2
Enhanced Combat Helmet (Tropic),50,10,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_Enh_tna_F,Armor Level IV,131072,3,2
Combat Helmet (Grass),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_grass,Armor Level II,131072,3,2
Light Combat Helmet,20,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_light,Armor Level I,131072,3,2
Light Combat Helmet (Black),20,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_light_black,Armor Level I,131072,3,2
Light Combat Helmet (Desert),20,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_light_desert,Armor Level I,131072,3,2
Light Combat Helmet (Grass),20,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_light_grass,Armor Level I,131072,3,2
Light Combat Helmet (Sand),20,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_light_sand,Armor Level I,131072,3,2
Light Combat Helmet (Snakeskin),20,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_light_snakeskin,Armor Level I,131072,3,2
Light Combat Helmet (Tropic),20,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_Light_tna_F,Armor Level I,131072,3,2
Light Combat Helmet (Woodland),20,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_light_wdl,Armor Level I,131072,3,2
Combat Helmet (Spraypaint),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_paint,Armor Level II,131072,3,2
Combat Helmet (Black),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_plain_blk,Armor Level II,131072,3,2
Combat Helmet (Camo),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_plain_mcamo,Armor Level II,131072,3,2
Combat Helmet (Woodland),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_plain_wdl,Armor Level II,131072,3,2
Combat Helmet (Sand),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_sand,Armor Level II,131072,3,2
Combat Helmet (Snakeskin),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_snakeskin,Armor Level II,131072,3,2
Stealth Combat Helmet (Arid),50,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[0, 3]",605,[],H_HelmetB_TI_arid_F,Armor Level II,131072,3,2
Stealth Combat Helmet,50,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[0, 3]",605,[],H_HelmetB_TI_tna_F,Armor Level II,131072,3,2
Combat Helmet (Tropic),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB_tna_F,Armor Level II,131072,3,2
Crew Helmet [NATO],40,8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetCrew_B,Armor Level III,131072,3,2
Crew Helmet [AAF],40,8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[2, 3]",605,[],H_HelmetCrew_I,Armor Level III,131072,3,2
Crew Helmet [LDF],40,8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[2, 3]",605,[],H_HelmetCrew_I_E,Armor Level III,131072,3,2
Crew Helmet [CSAT],40,8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[0, 3]",605,[],H_HelmetCrew_O,Armor Level III,131072,3,2
Crew Helmet (Green Hex) [CSAT],40,8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[0, 3]",605,[],H_HelmetCrew_O_ghex_F,Armor Level III,131072,3,2
Advanced Modular Helmet (Chops),50,7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[2],605,[],H_HelmetHBK_chops_F,Armor Level III,131072,3,2
Advanced Modular Helmet (Ear Protectors),40,7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[2],605,[],H_HelmetHBK_ear_F,Armor Level III,131072,3,2
Advanced Modular Helmet (Olive),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[2],605,[],H_HelmetHBK_F,Armor Level III,131072,3,2
Advanced Modular Helmet,35,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[2],605,[],H_HelmetHBK_headset_F,Armor Level III,131072,3,2
Modular Helmet,30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[2, 3]",605,[],H_HelmetIA,Armor Level II,131072,3,2
MICH2 (Camo),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[2, 3]",605,[],H_HelmetIA_camo,Armor Level II,131072,3,2
MICH (Camo),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[2, 3]",605,[],H_HelmetIA_net,Armor Level II,131072,3,2
Defender Helmet (Green Hex),60,12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[0, 3]",605,[],H_HelmetLeaderO_ghex_F,Armor Level V,131072,3,2
Defender Helmet (Hex),60,12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[0, 3]",605,[],H_HelmetLeaderO_ocamo,Armor Level V,131072,3,2
Defender Helmet (Urban),60,12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[0, 3]",605,[],H_HelmetLeaderO_oucamo,Armor Level V,131072,3,2
Protector Helmet (Green Hex),40,8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[0, 3]",605,[],H_HelmetO_ghex_F,Armor Level III,131072,3,2
Protector Helmet (Hex),40,8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[0, 3]",605,[],H_HelmetO_ocamo,Armor Level III,131072,3,2
Protector Helmet (Urban),40,8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[0, 3]",605,[],H_HelmetO_oucamo,Armor Level III,131072,3,2
Special Purpose Helmet (Green Hex),80,12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[0, 3]",605,[],H_HelmetO_ViperSP_ghex_F,Armor Level V,131072,3,2
Special Purpose Helmet (Hex),80,12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[0, 3]",605,[],H_HelmetO_ViperSP_hex_F,Armor Level V,131072,3,2
Enhanced Combat Helmet,50,10,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetSpecB,Armor Level IV,131072,3,2
Enhanced Combat Helmet (Black),50,10,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetSpecB_blk,Armor Level IV,131072,3,2
Enhanced Combat Helmet (Grass),50,10,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetSpecB_paint1,Armor Level IV,131072,3,2
