Name,Cartridge,Capacity,Damage,Warhead,Fire Modes,RPM,Dispersion,Time To Live,Initial Speed,Typical Speed,weaponInitialSpeed,Air Resistance,RHA Penetration,Concrete Penetration,Meat Penetration,Damage at 100m,Damage at 200m,Damage at 300m,Damage at 400m,Damage at 500m,Damage at 1000m,Damage at 1500m,Damage at 2000m,Weapon Class,Magazine Class,Weapon Mass,Magazine Mass,Mass per Ammo,Caliber
AK-74,7N22 - AP,30,10.100,AP_Level_2,single|fullauto,650.05,0.0009300,6,890,890,0,-0.00085000,12.55,66.91,209.10,9.277,8.521,7.827,7.189,6.603,4.317,2.822,1.845,rhs_weap_ak74,rhs_30rnd_545x39_7n22_camo_ak,81.4,9.09,0.303,0.939794
AK-74,7N22 - AP,30,10.100,AP_Level_2,single|fullauto,650.05,0.0009300,6,890,890,0,-0.00085000,12.55,66.91,209.10,9.277,8.521,7.827,7.189,6.603,4.317,2.822,1.845,rhs_weap_ak74,rhs_30rnd_545x39_7n22_desert_ak,81.4,9.09,0.303,0.939794
AK-74,7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74,rhs_30rnd_545x39_7n10_2mag_ak,81.4,13.09,0.436,0.618357
AK-74,7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74,rhs_30rnd_545x39_7n10_2mag_plum_ak,81.4,13.09,0.436,0.618357
AK-74,7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74,rhs_30rnd_545x39_7n10_2mag_camo_ak,81.4,13.09,0.436,0.618357
AK-74,7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74,rhs_30rnd_545x39_7n10_2mag_desert_ak,81.4,13.09,0.436,0.618357
AK-74,7N6,45,9.000,,single|fullauto,650.05,0.0009300,6,915,915,0,-0.00165640,02.97,15.83,49.46,7.626,6.462,5.476,4.640,3.932,1.717,0.750,0.328,rhs_weap_ak74,rhs_45rnd_545x39_7n6_ak,81.4,13.64,0.303,0.216216
AK-74,7N6M,45,9.300,,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,03.06,16.32,51.01,8.299,7.405,6.608,5.897,5.262,2.977,1.685,0.953,rhs_weap_ak74,rhs_45rnd_545x39_7n6m_ak,81.4,13.64,0.303,0.231884
AK-74,7N10,45,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74,rhs_45rnd_545x39_7n10_ak,81.4,13.64,0.303,0.618357
AK-74,7N22 - AP,45,10.100,AP_Level_2,single|fullauto,650.05,0.0009300,6,890,890,0,-0.00085000,12.55,66.91,209.10,9.277,8.521,7.827,7.189,6.603,4.317,2.822,1.845,rhs_weap_ak74,rhs_45rnd_545x39_7n22_ak,81.4,13.64,0.303,0.939794
AK-74,7T3M Tracer,45,8.685,,single|fullauto,650.05,0.0009300,6,883,915,0,-0.00165640,02.86,15.27,47.73,7.102,6.018,5.099,4.321,3.661,1.599,0.699,0.305,rhs_weap_ak74,rhs_45rnd_545x39_ak_green,81.4,13.64,0.303,0.216216
AK-74,7U1 Subsonic,45,3.860,,single|fullauto,650.05,0.0009300,6,303,303,0,-0.00067540,00.98,05.24,16.38,3.608,3.372,3.152,2.946,2.754,1.965,1.402,1.000,rhs_weap_ak74,rhs_45rnd_545x39_7u1_ak,81.4,13.64,0.303,0.216216
AK-74,7N10,60,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74,rhs_60rnd_545x39_7n10_ak,81.4,19.69,0.328,0.618357
AK-74,7N22 - AP,60,10.100,AP_Level_2,single|fullauto,650.05,0.0009300,6,890,890,0,-0.00085000,12.55,66.91,209.10,9.277,8.521,7.827,7.189,6.603,4.317,2.822,1.845,rhs_weap_ak74,rhs_60rnd_545x39_7n22_ak,81.4,19.69,0.328,0.939794
AK-74,7T3M Tracer,60,8.685,,single|fullauto,650.05,0.0009300,6,883,915,0,-0.00165640,02.86,15.27,47.73,7.102,6.018,5.099,4.321,3.661,1.599,0.699,0.305,rhs_weap_ak74,rhs_60rnd_545x39_ak_green,81.4,19.69,0.328,0.216216
AK-74,7U1 Subsonic,60,3.860,,single|fullauto,650.05,0.0009300,6,303,303,0,-0.00067540,00.98,05.24,16.38,3.608,3.372,3.152,2.946,2.754,1.965,1.402,1.000,rhs_weap_ak74,rhs_60rnd_545x39_7u1_ak,81.4,19.69,0.328,0.216216
6P53,7N28,18,7.070,,single,0600.0,0.0043500,6,390,390,-1,-0.00176715,07.02,37.44,117.00,5.925,4.965,4.161,3.487,2.922,1.208,0.499,0.206,rhs_weap_6p53,rhs_18rnd_9x21mm_7n28,16.72,7.49,0.416,1.2
6P53,7N29,18,9.470,,single,0600.0,0.0043500,6,410,410,-1,-0.00176715,07.38,39.36,123.00,7.936,6.651,5.573,4.671,3.914,1.618,0.669,0.276,rhs_weap_6p53,rhs_18rnd_9x21mm_7n29,16.72,7.49,0.416,1.2
6P53,7BT3 Tracer,18,9.070,,single,0600.0,0.0043500,6,400,400,-1,-0.00176715,07.20,38.40,120.00,7.601,6.370,5.338,4.473,3.749,1.549,0.640,0.265,rhs_weap_6p53,rhs_18rnd_9x21mm_7bt3,16.72,7.49,0.416,1.2
6P9,rhs_B_9x18_57N181S,8,2.795,,single,0600.0,0.0043500,6,149.92999999999998,272,-0.47,-0.00176715,01.88,10.05,31.41,1.291,1.082,0.907,0.760,0.637,0.263,0.109,0.045,rhs_weap_pb_6p9,rhs_mag_9x18_8_57n181s,16.72,4.49,0.561,0.838
MP-443,rhs_B_9x19_7N21,17,5.970,,single,0600.0,0.0043500,6,465,393.192,-1,-0.00176715,05.85,31.17,97.42,5.917,4.958,4.155,3.482,2.918,1.206,0.498,0.206,rhs_weap_pya,rhs_mag_9x19_17,18.86,7.49,0.441,0.838
MP-443,rhs_B_9x19_7N31,17,8.970,,single,0600.0,0.0043500,6,465,460,-1,-0.00176715,06.64,35.41,110.67,7.599,6.368,5.336,4.472,3.748,1.549,0.640,0.265,rhs_weap_pya,rhs_mag_9x19_7n31_17,18.86,7.49,0.441,0.952
PM,rhs_B_9x18_57N181S,8,5.070,,single,0600.0,0.0043500,6,319,272,-1,-0.00176715,04.01,21.39,66.83,4.983,4.176,3.499,2.933,2.458,1.016,0.420,0.174,rhs_weap_makarov_pm,rhs_mag_9x18_8_57n181s,16.72,4.49,0.561,0.838
PP-2000 (Folded),rhs_B_9x19_7N21,20,5.970,,single|fullauto,0800.0,0.0020300,6,454.8909,393.192,-0.97826,-0.00176715,05.72,30.50,95.30,5.788,4.850,4.065,3.406,2.855,1.180,0.488,0.202,rhs_weap_pp2000_folded,rhs_mag_9x19mm_7n21_20,30,8.49,0.424,0.838
PP-2000 (Folded),rhs_B_9x19_7N31,20,8.775,,single|fullauto,0800.0,0.0020300,6,449.9996,460,-0.97826,-0.00176715,06.43,34.27,107.10,7.194,6.028,5.052,4.234,3.548,1.466,0.606,0.250,rhs_weap_pp2000_folded,rhs_mag_9x19mm_7n31_20,30,8.49,0.424,0.952
PP-2000 (Folded),rhs_B_9x19_7N21,44,5.970,,single|fullauto,0800.0,0.0020300,6,454.8909,393.192,-0.97826,-0.00176715,05.72,30.50,95.30,5.788,4.850,4.065,3.406,2.855,1.180,0.488,0.202,rhs_weap_pp2000_folded,rhs_mag_9x19mm_7n21_44,30,10.49,0.238,0.838
PP-2000 (Folded),rhs_B_9x19_7N31,44,8.775,,single|fullauto,0800.0,0.0020300,6,449.9996,460,-0.97826,-0.00176715,06.43,34.27,107.10,7.194,6.028,5.052,4.234,3.548,1.466,0.606,0.250,rhs_weap_pp2000_folded,rhs_mag_9x19mm_7n31_44,30,10.49,0.238,0.952
TT-33,rhs_ammo_762x25_Ball,8,4.946,,single,0600.0,0.0002000,6,450,390.1,-1,-0.00276670,05.22,27.86,87.08,4.326,3.281,2.488,1.886,1.431,0.359,0.090,0.023,rhs_weap_tt33,rhs_mag_762x25_8,18.26,4.29,0.536,0.774
AK-74M,7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74m,rhs_30rnd_545x39_7n10_ak,74.5,9.09,0.303,0.618357
AK-74M,7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74m,rhs_30rnd_545x39_7n10_plum_ak,74.5,9.09,0.303,0.618357
AK-74M,7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74m,rhs_30rnd_545x39_7n10_desert_ak,74.5,9.09,0.303,0.618357
AK-74M,7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74m,rhs_30rnd_545x39_7n10_camo_ak,74.5,9.09,0.303,0.618357
AK-74M,B_545x39_Ball_F,30,6.682,,single|fullauto,650.05,0.0009300,6,735,880,0,-0.00130000,06.61,35.28,110.25,4.901,4.303,3.779,3.318,2.913,1.521,0.794,0.415,rhs_weap_ak74m,30rnd_545x39_mag_f,74.5,8,0.267,0.6
AK-74M,B_545x39_Ball_Green_F,30,6.682,,single|fullauto,650.05,0.0009300,6,735,880,0,-0.00130000,06.61,35.28,110.25,4.901,4.303,3.779,3.318,2.913,1.521,0.794,0.415,rhs_weap_ak74m,30rnd_545x39_mag_green_f,74.5,8,0.267,0.6
AK-74M,Tracer,30,6.682,,single|fullauto,650.05,0.0009300,6,735,880,0,-0.00130000,06.61,35.28,110.25,4.901,4.303,3.779,3.318,2.913,1.521,0.794,0.415,rhs_weap_ak74m,30rnd_545x39_mag_tracer_f,74.5,8,0.267,0.6
AK-74M,Tracer,30,6.682,,single|fullauto,650.05,0.0009300,6,735,880,0,-0.00130000,06.61,35.28,110.25,4.901,4.303,3.779,3.318,2.913,1.521,0.794,0.415,rhs_weap_ak74m,30rnd_545x39_mag_tracer_green_f,74.5,8,0.267,0.6
AK-74M,7N6,30,9.000,,single|fullauto,650.05,0.0009300,6,915,915,0,-0.00165640,02.97,15.83,49.46,7.626,6.462,5.476,4.640,3.932,1.717,0.750,0.328,rhs_weap_ak74m,rhs_30rnd_545x39_7n6_ak,74.5,9.09,0.303,0.216216
AK-74M,7N6,30,9.000,,single|fullauto,650.05,0.0009300,6,915,915,0,-0.00165640,02.97,15.83,49.46,7.626,6.462,5.476,4.640,3.932,1.717,0.750,0.328,rhs_weap_ak74m,rhs_30rnd_545x39_7n6_green_ak,74.5,9.09,0.303,0.216216
AK-74M,7T3M Tracer,30,8.685,,single|fullauto,650.05,0.0009300,6,883,915,0,-0.00165640,02.86,15.27,47.73,7.102,6.018,5.099,4.321,3.661,1.599,0.699,0.305,rhs_weap_ak74m,rhs_30rnd_545x39_ak_green,74.5,9.09,0.303,0.216216
AK-74M,7T3M Tracer,30,8.685,,single|fullauto,650.05,0.0009300,6,883,915,0,-0.00165640,02.86,15.27,47.73,7.102,6.018,5.099,4.321,3.661,1.599,0.699,0.305,rhs_weap_ak74m,rhs_30rnd_545x39_ak_plum_green,74.5,9.09,0.303,0.216216
AK-74M,7U1 Subsonic,30,3.860,,single|fullauto,650.05,0.0009300,6,303,303,0,-0.00067540,00.98,05.24,16.38,3.608,3.372,3.152,2.946,2.754,1.965,1.402,1.000,rhs_weap_ak74m,rhs_30rnd_545x39_7u1_ak,74.5,9.09,0.303,0.216216
AK-74M,7N6M,30,9.300,,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,03.06,16.32,51.01,8.299,7.405,6.608,5.897,5.262,2.977,1.685,0.953,rhs_weap_ak74m,rhs_30rnd_545x39_7n6m_ak,74.5,9.09,0.303,0.231884
AK-74M,7N6M,30,9.300,,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,03.06,16.32,51.01,8.299,7.405,6.608,5.897,5.262,2.977,1.685,0.953,rhs_weap_ak74m,rhs_30rnd_545x39_7n6m_green_ak,74.5,9.09,0.303,0.231884
AK-74M,7N6M,30,9.300,,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,03.06,16.32,51.01,8.299,7.405,6.608,5.897,5.262,2.977,1.685,0.953,rhs_weap_ak74m,rhs_30rnd_545x39_7n6m_plum_ak,74.5,9.09,0.303,0.231884
AK-74M,7N22 - AP,30,10.100,AP_Level_2,single|fullauto,650.05,0.0009300,6,890,890,0,-0.00085000,12.55,66.91,209.10,9.277,8.521,7.827,7.189,6.603,4.317,2.822,1.845,rhs_weap_ak74m,rhs_30rnd_545x39_7n22_ak,74.5,9.09,0.303,0.939794
AK-74M,7N22 - AP,30,10.100,AP_Level_2,single|fullauto,650.05,0.0009300,6,890,890,0,-0.00085000,12.55,66.91,209.10,9.277,8.521,7.827,7.189,6.603,4.317,2.822,1.845,rhs_weap_ak74m,rhs_30rnd_545x39_7n22_plum_ak,74.5,9.09,0.303,0.939794
AK-74M,7N22 - AP,30,10.100,AP_Level_2,single|fullauto,650.05,0.0009300,6,890,890,0,-0.00085000,12.55,66.91,209.10,9.277,8.521,7.827,7.189,6.603,4.317,2.822,1.845,rhs_weap_ak74m,rhs_30rnd_545x39_7n22_camo_ak,74.5,9.09,0.303,0.939794
AK-74M,7N22 - AP,30,10.100,AP_Level_2,single|fullauto,650.05,0.0009300,6,890,890,0,-0.00085000,12.55,66.91,209.10,9.277,8.521,7.827,7.189,6.603,4.317,2.822,1.845,rhs_weap_ak74m,rhs_30rnd_545x39_7n22_desert_ak,74.5,9.09,0.303,0.939794
AK-74M,7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74m,rhs_30rnd_545x39_7n10_2mag_ak,74.5,13.09,0.436,0.618357
AK-74M,7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74m,rhs_30rnd_545x39_7n10_2mag_plum_ak,74.5,13.09,0.436,0.618357
AK-74M,7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74m,rhs_30rnd_545x39_7n10_2mag_camo_ak,74.5,13.09,0.436,0.618357
AK-74M,7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74m,rhs_30rnd_545x39_7n10_2mag_desert_ak,74.5,13.09,0.436,0.618357
AK-74M,7N6,45,9.000,,single|fullauto,650.05,0.0009300,6,915,915,0,-0.00165640,02.97,15.83,49.46,7.626,6.462,5.476,4.640,3.932,1.717,0.750,0.328,rhs_weap_ak74m,rhs_45rnd_545x39_7n6_ak,74.5,13.64,0.303,0.216216
AK-74M,7N6M,45,9.300,,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,03.06,16.32,51.01,8.299,7.405,6.608,5.897,5.262,2.977,1.685,0.953,rhs_weap_ak74m,rhs_45rnd_545x39_7n6m_ak,74.5,13.64,0.303,0.231884
AK-74M,7N10,45,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74m,rhs_45rnd_545x39_7n10_ak,74.5,13.64,0.303,0.618357
AK-74M,7N22 - AP,45,10.100,AP_Level_2,single|fullauto,650.05,0.0009300,6,890,890,0,-0.00085000,12.55,66.91,209.10,9.277,8.521,7.827,7.189,6.603,4.317,2.822,1.845,rhs_weap_ak74m,rhs_45rnd_545x39_7n22_ak,74.5,13.64,0.303,0.939794
AK-74M,7T3M Tracer,45,8.685,,single|fullauto,650.05,0.0009300,6,883,915,0,-0.00165640,02.86,15.27,47.73,7.102,6.018,5.099,4.321,3.661,1.599,0.699,0.305,rhs_weap_ak74m,rhs_45rnd_545x39_ak_green,74.5,13.64,0.303,0.216216
AK-74M,7U1 Subsonic,45,3.860,,single|fullauto,650.05,0.0009300,6,303,303,0,-0.00067540,00.98,05.24,16.38,3.608,3.372,3.152,2.946,2.754,1.965,1.402,1.000,rhs_weap_ak74m,rhs_45rnd_545x39_7u1_ak,74.5,13.64,0.303,0.216216
AK-74M,7N10,60,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74m,rhs_60rnd_545x39_7n10_ak,74.5,19.69,0.328,0.618357
AK-74M,7N22 - AP,60,10.100,AP_Level_2,single|fullauto,650.05,0.0009300,6,890,890,0,-0.00085000,12.55,66.91,209.10,9.277,8.521,7.827,7.189,6.603,4.317,2.822,1.845,rhs_weap_ak74m,rhs_60rnd_545x39_7n22_ak,74.5,19.69,0.328,0.939794
AK-74M,7T3M Tracer,60,8.685,,single|fullauto,650.05,0.0009300,6,883,915,0,-0.00165640,02.86,15.27,47.73,7.102,6.018,5.099,4.321,3.661,1.599,0.699,0.305,rhs_weap_ak74m,rhs_60rnd_545x39_ak_green,74.5,19.69,0.328,0.216216
AK-74M,7U1 Subsonic,60,3.860,,single|fullauto,650.05,0.0009300,6,303,303,0,-0.00067540,00.98,05.24,16.38,3.608,3.372,3.152,2.946,2.754,1.965,1.402,1.000,rhs_weap_ak74m,rhs_60rnd_545x39_7u1_ak,74.5,19.69,0.328,0.216216
AK-74MR (UUK),7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74mr,rhs_30rnd_545x39_7n10_ak,70,9.09,0.303,0.618357
AK-74MR (UUK),7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74mr,rhs_30rnd_545x39_7n10_plum_ak,70,9.09,0.303,0.618357
AK-74MR (UUK),7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74mr,rhs_30rnd_545x39_7n10_desert_ak,70,9.09,0.303,0.618357
AK-74MR (UUK),7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74mr,rhs_30rnd_545x39_7n10_camo_ak,70,9.09,0.303,0.618357
AK-74MR (UUK),B_545x39_Ball_F,30,6.682,,single|fullauto,650.05,0.0009300,6,735,880,0,-0.00130000,06.61,35.28,110.25,4.901,4.303,3.779,3.318,2.913,1.521,0.794,0.415,rhs_weap_ak74mr,30rnd_545x39_mag_f,70,8,0.267,0.6
AK-74MR (UUK),B_545x39_Ball_Green_F,30,6.682,,single|fullauto,650.05,0.0009300,6,735,880,0,-0.00130000,06.61,35.28,110.25,4.901,4.303,3.779,3.318,2.913,1.521,0.794,0.415,rhs_weap_ak74mr,30rnd_545x39_mag_green_f,70,8,0.267,0.6
AK-74MR (UUK),Tracer,30,6.682,,single|fullauto,650.05,0.0009300,6,735,880,0,-0.00130000,06.61,35.28,110.25,4.901,4.303,3.779,3.318,2.913,1.521,0.794,0.415,rhs_weap_ak74mr,30rnd_545x39_mag_tracer_f,70,8,0.267,0.6
AK-74MR (UUK),Tracer,30,6.682,,single|fullauto,650.05,0.0009300,6,735,880,0,-0.00130000,06.61,35.28,110.25,4.901,4.303,3.779,3.318,2.913,1.521,0.794,0.415,rhs_weap_ak74mr,30rnd_545x39_mag_tracer_green_f,70,8,0.267,0.6
AK-74MR (UUK),7N6,30,9.000,,single|fullauto,650.05,0.0009300,6,915,915,0,-0.00165640,02.97,15.83,49.46,7.626,6.462,5.476,4.640,3.932,1.717,0.750,0.328,rhs_weap_ak74mr,rhs_30rnd_545x39_7n6_ak,70,9.09,0.303,0.216216
AK-74MR (UUK),7N6,30,9.000,,single|fullauto,650.05,0.0009300,6,915,915,0,-0.00165640,02.97,15.83,49.46,7.626,6.462,5.476,4.640,3.932,1.717,0.750,0.328,rhs_weap_ak74mr,rhs_30rnd_545x39_7n6_green_ak,70,9.09,0.303,0.216216
AK-74MR (UUK),7T3M Tracer,30,8.685,,single|fullauto,650.05,0.0009300,6,883,915,0,-0.00165640,02.86,15.27,47.73,7.102,6.018,5.099,4.321,3.661,1.599,0.699,0.305,rhs_weap_ak74mr,rhs_30rnd_545x39_ak_green,70,9.09,0.303,0.216216
AK-74MR (UUK),7T3M Tracer,30,8.685,,single|fullauto,650.05,0.0009300,6,883,915,0,-0.00165640,02.86,15.27,47.73,7.102,6.018,5.099,4.321,3.661,1.599,0.699,0.305,rhs_weap_ak74mr,rhs_30rnd_545x39_ak_plum_green,70,9.09,0.303,0.216216
AK-74MR (UUK),7U1 Subsonic,30,3.860,,single|fullauto,650.05,0.0009300,6,303,303,0,-0.00067540,00.98,05.24,16.38,3.608,3.372,3.152,2.946,2.754,1.965,1.402,1.000,rhs_weap_ak74mr,rhs_30rnd_545x39_7u1_ak,70,9.09,0.303,0.216216
AK-74MR (UUK),7N6M,30,9.300,,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,03.06,16.32,51.01,8.299,7.405,6.608,5.897,5.262,2.977,1.685,0.953,rhs_weap_ak74mr,rhs_30rnd_545x39_7n6m_ak,70,9.09,0.303,0.231884
AK-74MR (UUK),7N6M,30,9.300,,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,03.06,16.32,51.01,8.299,7.405,6.608,5.897,5.262,2.977,1.685,0.953,rhs_weap_ak74mr,rhs_30rnd_545x39_7n6m_green_ak,70,9.09,0.303,0.231884
AK-74MR (UUK),7N6M,30,9.300,,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,03.06,16.32,51.01,8.299,7.405,6.608,5.897,5.262,2.977,1.685,0.953,rhs_weap_ak74mr,rhs_30rnd_545x39_7n6m_plum_ak,70,9.09,0.303,0.231884
AK-74MR (UUK),7N22 - AP,30,10.100,AP_Level_2,single|fullauto,650.05,0.0009300,6,890,890,0,-0.00085000,12.55,66.91,209.10,9.277,8.521,7.827,7.189,6.603,4.317,2.822,1.845,rhs_weap_ak74mr,rhs_30rnd_545x39_7n22_ak,70,9.09,0.303,0.939794
AK-74MR (UUK),7N22 - AP,30,10.100,AP_Level_2,single|fullauto,650.05,0.0009300,6,890,890,0,-0.00085000,12.55,66.91,209.10,9.277,8.521,7.827,7.189,6.603,4.317,2.822,1.845,rhs_weap_ak74mr,rhs_30rnd_545x39_7n22_plum_ak,70,9.09,0.303,0.939794
AK-74MR (UUK),7N22 - AP,30,10.100,AP_Level_2,single|fullauto,650.05,0.0009300,6,890,890,0,-0.00085000,12.55,66.91,209.10,9.277,8.521,7.827,7.189,6.603,4.317,2.822,1.845,rhs_weap_ak74mr,rhs_30rnd_545x39_7n22_camo_ak,70,9.09,0.303,0.939794
AK-74MR (UUK),7N22 - AP,30,10.100,AP_Level_2,single|fullauto,650.05,0.0009300,6,890,890,0,-0.00085000,12.55,66.91,209.10,9.277,8.521,7.827,7.189,6.603,4.317,2.822,1.845,rhs_weap_ak74mr,rhs_30rnd_545x39_7n22_desert_ak,70,9.09,0.303,0.939794
AK-74MR (UUK),7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74mr,rhs_30rnd_545x39_7n10_2mag_ak,70,13.09,0.436,0.618357
AK-74MR (UUK),7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74mr,rhs_30rnd_545x39_7n10_2mag_plum_ak,70,13.09,0.436,0.618357
AK-74MR (UUK),7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74mr,rhs_30rnd_545x39_7n10_2mag_camo_ak,70,13.09,0.436,0.618357
AK-74MR (UUK),7N10,30,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74mr,rhs_30rnd_545x39_7n10_2mag_desert_ak,70,13.09,0.436,0.618357
AK-74MR (UUK),7N6,45,9.000,,single|fullauto,650.05,0.0009300,6,915,915,0,-0.00165640,02.97,15.83,49.46,7.626,6.462,5.476,4.640,3.932,1.717,0.750,0.328,rhs_weap_ak74mr,rhs_45rnd_545x39_7n6_ak,70,13.64,0.303,0.216216
AK-74MR (UUK),7N6M,45,9.300,,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,03.06,16.32,51.01,8.299,7.405,6.608,5.897,5.262,2.977,1.685,0.953,rhs_weap_ak74mr,rhs_45rnd_545x39_7n6m_ak,70,13.64,0.303,0.231884
AK-74MR (UUK),7N10,45,9.500,AP_Level_1,single|fullauto,650.05,0.0009300,6,880,880,0,-0.00113900,08.16,43.53,136.04,8.477,7.565,6.750,6.024,5.375,3.041,1.721,0.974,rhs_weap_ak74mr,rhs_45rnd_545x39_7n10_ak,70,13.64,0.303,0.618357
AK-74MR (UUK),7N22 - AP,45,10.100,AP_Level_2,single|fullauto,650.05,0.0009300,6,890,890,0,-0.00085000,12.55,66.91,209.10,9.277,8.521,7.827,7.189,6.603,4.317,2.822,1.845,rhs_weap_ak74mr,rhs_45rnd_545x39_7n22_ak,70,13.64,0.303,0.939794
AK-74MR (UUK),7T3M Tracer,45,8.685,,single|fullauto,650.05,0.0009300,6,883,915,0,-0.00165640,02.86,15.27,47.73,7.102,6.018,5.099,4.321,3.661,1.599,0.699,0.305,rhs_weap_ak74mr,rhs_45rnd_545x39_ak_green,70,13.64,0.303,0.216216
